personId,personName,best
2013WALL03,Daniel Wallin,897
2019SILL01,Gavin Sillifant,899
2015SHAH09,Krish Shah-Nathwani,900
2017NAJA02,Oscar Sánchez Najarro,900
2014HOLU01,Lev Golub (Лев Голуб),901
2018KAST02,Ihor Kastranets (Ігор Кастранець),903
2018ADAM06,Brayden Adams,904
2017SUTT01,Titus Sutterfield,905
2017DUMM01,Matteo Dummar,905
2017NOKE01,Jacob Nokes,906
2021ELIA01,Niklas Aasen Eliasson,907
2014CHER05,Clément Cherblanc,908
2017PABI01,Magdalena Pabisz,909
2016HUNG08,Lim Hung (林弘),909
2018SORI06,Alejandro Soriano Compta,910
2014CHAN23,Sophie Chan,911
2018LIAN23,An Li (李安),911
2019BELL10,Jack Bellomy,912
2011YUBE01,Ben Yu,912
2015RUSN01,Ethan Rusnak,912
2019HSIE04,Wei-Chen Hsieh (謝維宸),912
2016YIUN01,Nolan Yiu,914
2018LIMA24,Caique Crispim de Lima,915
2014GERB01,Henri Gerber,915
2015SUMT01,Timothy Kong Wing Sum (江永琛),916
2018YAOC02,Caleb Yao (姚英華),918
2018ABLA01,Ahmet Çınar Ablak,919
2017ZHAO32,Boqin Zhao (赵博钦),921
2013GERH01,Kevin Gerhardt,921
2018LAPE01,Gael Augusto Lapeyre,922
2022HUCZ01,Jason Bradley Huczko-Summerford,923
2017HALL01,Aidan Halloran,923
2016FERN07,Javier López Fernández,924
2015HERN17,Artur Miralles Hernàndez,925
2014KIPR01,Tommy Kiprillis,927
2017MAKA06,Stepan Makarenko,927
2016MONT33,Bruno Alonso Villacorta Montoya,928
2022STOJ03,Antoni Stojek,930
2017XUAN01,Zhibo Xuan (禤志博),931
2011LIUR02,Rui-Jun Liu (劉睿鈞),932
2017SZUL01,Mateusz Szulik,932
2021PANN01,Eeshir Pannun,933
2018SAIT06,Darren Saito,937
2017LIAO09,Thomas Liao,938
2019SHER13,Oliver Sherlock,939
2018PROV01,Arthur Provot,940
2015GUNN01,Jakob Gunnarsson,942
2019PALA11,Nikolas Palassis,943
2009SUPC01,Anukun Supcharoenkun (อนุกูล ทรัพย์เจริญกุล),944
2019RAGH04,Rafik Eskandar,944
2016SORI04,Luigi Soriano,944
2015ROSE01,Daniel Rose-Levine,944
2016YONG02,Tristan Chua Yong,946
2014MARS04,Ty Marshall,947
2008YOUN02,Michael Young,948
2018WROT01,Brayden Wroten,949
2015LOMA01,Fernando Lomazzi,950
2021CHEL01,Ianis Costin Chele,950
2012SEVE01,Ainesh Sevellaraja,951
2019MEAD03,Kyle Meade,951
2016JERO01,Charles Jerome,955
2021WARC01,Dominika Warchoł,955
2015XIET01,Tim Xie,956
2019JAEH01,Lee Jae-Hyuk (이재혁),956
2020TAOR01,Richard Yiheng Tao,956
2011RHEI01,Emanuel Rheinert,957
2018SATO01,Sora Sato,958
2018DREI02,Roberts Dreijers,958
2017MADD04,Richard Madden,958
2019MORG10,Danny Morgan,958
2018EYOU02,Elyas Eyou,959
2015SCHO05,George Scholey,960
2017PECI01,Naglis Peciulis,960
2016CHAR01,Jonathan Charlesworth,961
2016SINN01,Eleanor Sinnott,964
2016ZHOU36,Ruoxin Zhou (周若昕),967
2022RITC01,Austin Ritchie,968
2014BEGU01,Elian Beguec,968
2018WIDJ01,Carson Widjaja,968
2016ARIF05,Aaron Ariff,969
2017TOST01,Alexander Tosting,969
2019REMI02,Matthew Remington,970
2014SCHO02,Cale Schoon,970
2017LIZH12,Zheming Li (李哲铭),971
2013EGDA01,Daniel Vædele Egdal,972
2021HAAS01,Wesley Haas,974
2019KALL02,Herman Westerlund Kalland,975
2016AOKI02,Ryota Aoki (青木涼太),976
2022FUKU01,Hiro Fukui,977
2016GOHN01,RJ Gohn,978
2011DWYE02,Nathan Dwyer,978
2014KOUL01,Sukant Koul,978
2017SUNY01,Owen Yepeng Sun (孙叶芃),979
2018AGUI18,Ian Vaugier Aguilar,979
2017GOLU01,Theo Goluboff,979
2022DINC01,Ayden Dincher,980
2014LALI01,Ishaan Lal,981
2018CHHU01,Parth Chhugani,981
2013KLEI03,Livia Kleiner,982
2014FRIT02,Oliver Fritz,982
2015JINX01,Tina Xiangyan Jin (金香延),983
2018BARR03,Diego Barrera,983
2016ZHEN09,Ang Chin Zhen (洪靖程),985
2017SOUZ10,Gabriel Lincon Souza,986
2019GEET02,Tyler Gee,986
2020JORG02,Daniel Heberg Jørgensen,987
2022RONY01,Yair Ron,988
2022SIMI01,Eduardo Simici,988
2018MELI05,Noah Melita,989
2018HANU02,Oskar Hanuszkiewicz,990
2022ZARI01,Guy Zarian,990
2015CALD02,Kymberlyn Calderon,991
2015WITM01,Mattheo de Wit,992
2016JENS09,William Jensen,993
2011WIJA03,Angeline Wijaya (黃千儀),994
2019PETT01,Canyon Pettitt,995
2018TIKH01,Vladimir Tikhonenko (Владимир Тихоненко),995
2018BECK05,Cade Beck,995
2016NIRI01,Seyed Amirparsa Hosseini Nayeri (سید امیرپارسا حسینی نیری),996
2017PERR02,Virgile Perrot,996
2020KUST01,Daan Kusters,996
2018KURY02,Dmytro Kuryltsiv (Дмитро Курильців),996
2012PATE01,Antonie Paterakis,997
2013SAVA01,Harry Savage,999
2014MEND02,Alexis Rodrigo Cazu Mendoza,999
2018BOHA01,Alex Bohac,1001
2016BARO04,Ben Baron,1001
2022CHAR05,Gavin Chartier,1001
2019BROW09,Fabian Browa,1002
2016LAYU01,Lorenzo Layug,1003
2019RAIM03,Mihir A. Rai,1003
2015SIMA01,Miguel Angel Puerta Simarra,1003
2018HECH05,Chuan He (何川),1003
2016IHLE01,Malte Ihlefeld,1004
2018YUAN02,Anqi Yu,1004
2013FRON01,Martin Fronescu,1005
2016CATR01,Psyron Eubert Catral,1009
2022CUIA01,Auric Cui,1010
2015HAMM01,Billie Hammill,1010
2009ORTI01,Daniel Gracia Ortiz,1011
2014LAFO01,Anthony Lafourcade,1012
2019BADR01,Osman Badroodin,1013
2019SICH01,Oliver Michael Sitja Sichel,1013
2016KELL12,Simon Kellum,1013
2018THOM29,Carter Thomas,1014
2019REDI02,Dominic Redisi,1014
2018YILM06,Utku Yılmaz,1014
2017WURY01,Ryan Wu,1015
2020BURN06,Luke Burns,1016
2022MAOA01,Andrew Mao,1017
2017YEHI01,Ian Yeh,1018
2016MATE04,Arnau Tous Mateu,1019
2017WONG01,Brenton Angelo Lo Wong,1020
2008LIBI01,Bingliang Li (李炳良),1021
2019LAWR02,Brady Lawrence,1021
2019STOU02,Ivo Stoutjesdijk,1021
2022QIAN03,Koh Zi Qian,1023
2018GANO01,Khuslen Gan-Ochir,1023
2018OROP01,Gamaliel Jimenez Oropeza,1024
2019RATT02,Louis-Marie Ratto,1025
2016GONG02,Andy Gong,1025
2015RUSS03,Will Russo,1025
2018COAR01,Samuel Antonio Cruz Coareti,1025
2016YURK01,Cory Yurkovic,1025
2022PAUW01,Joran Pauwels,1025
2015HUKP01,Pavlo Huk (Павло Гук),1026
2015MEDE01,Felipe Medel,1027
2019LICH01,Chi-Yu Li (李其祐),1027
2022TAWE01,Pittinun Taweewattanasophon (พิตตินันท์ ทวีวัฒนโสภณ),1028
2018FOST03,Ashley Foster,1028
2017HINZ01,Jack Hinz,1030
2015CHIR01,Sergey Chirin,1030
2017MCKE02,Aidan McKenzie,1030
2017LOUY01,Yunhao Lou (娄云皓),1031
2022HOTE01,Maor Hoter,1031
2020GROD01,Szymon Grodzki,1033
2018ISAK06,Damir Issakov,1034
2011BEAT01,Raúl Low Beattie,1034
2019YAOJ01,Jerry Yao,1035
2017SUND09,Waldemar Sundin,1036
2022LIPP01,Lucas Lippman-Bruno,1037
2017SARE03,Arhaan Sareen,1037
2021KANT01,Karol Kantor,1037
2019GANT05,Bhuvanesh Ganta,1037
2022TODD02,Weston Todd,1037
2015SILV55,Antonio Gabriel Freitas da Silva,1039
2017YUHA05,Hangwei Yu (禹航伟),1040
2015ROSA11,Francisco Rosales,1040
2017HAJU01,Jungwoo Ha (하정우),1042
2020QUAN01,Phạm Anh Quân,1044
2022VILL09,Joaquín Villablanca,1045
2015YONG02,Gang Yong-Jin,1046
2021JOSH01,Jacob Joshi,1047
2017STEW08,Jack Stewart,1048
2015ZHAR01,Alexey Zharikov,1049
2022ADAM16,Nathan Adams,1049
2018BARK03,Sutton Barkley,1050
2018STOI03,Mihail Stoicescu,1050
2022KUME01,Yasunari Kumekawa (粂川泰成),1050
2017RICH02,Braden Richards,1051
2018JACO10,Lucas Jacobs,1052
2019BENG02,Liav Bengayev,1054
2015JOIN01,Kyra Joiner,1055
2022RYLA01,Vincent Rylander,1055
2014BHAT09,Alaik Bhatia,1056
2017DUGG01,Bharadwaj Duggaraju,1057
2015RAMI07,Emilio Eleodoro Ramírez Lahsen,1058
2016CHOW04,Waden Cho,1058
2022OKOR01,David Okoro-Sokoh,1059
2016GURN01,Will Gurnett,1062
2017KOCH08,Tyler Kochy,1062
2017TURM01,Itamar Turm,1063
2017MOUG01,Adam Moughnie,1065
2018YANG98,Ziyue Yang (杨子跃),1066
2015CHEA01,Andrey Che,1066
2017ABID02,Muhammad Hafizuddin Akhtar Bin Mohd Zainal Abidin,1067
2022TOMA05,Majk Tomas,1068
2022GONZ09,Sergio Ramos González,1068
