personId,personName,best
2007SEUN04,Yi Seung-Woo (이승우),5307
2016AQUI02,Jose Polorhenzo Aquino,5312
2015CHNG01,Jonathan Chng,5318
2016GABA02,Amey Gaba,5320
2016LIJE01,Jeffrey Li,5320
2014YELI01,Maksym Yeli (Максим Єлі),5321
2016HART02,Sean Hartman,5325
2018ALFO01,Diego Alfonso,5325
2022SUNI01,Nathaniel Timothy Sunil,5334
2017LIMJ02,Jaden Lim,5345
2018PARI07,Parist Pariyakanok (พริษฐ์ ปริยกนก),5346
2017ZHAO79,Ben Zhao,5346
2018LAPE01,Gael Augusto Lapeyre,5348
2015DEGL01,Lucas Déglise,5349
2011ETTE01,Lucas Etter,5350
2016GRAS01,Peter Grassard,5354
2013RIGO01,Richmond Mico Rigor,5362
2010WHIT05,Zachary White,5364
2014BAND04,Mahith Bandi,5364
2010JORG01,Adrian Jorghy,5368
2013KLEI03,Livia Kleiner,5370
2019BRUN02,Claudio Matias Cancino Bruna,5372
2014ZAKR01,Karol Zakrzewski,5374
2022PART02,Daniel Partridge,5376
2019KEDZ01,Adam Kędziorski,5376
2013BURL01,Łukasz Burliga,5379
2019YURU02,Rui Yu (余睿),5379
2014RAJE03,Anish Rajesh,5380
2017FENG09,Yu Feng (冯煜),5380
2021SKOW01,Maciej Skowroński,5382
2016HRYN02,Vladyslav Hryniuk (Владислав Гринюк),5382
2012CARL03,Alexandre Carlier,5392
2014BEGU01,Elian Beguec,5392
2016PILA03,Ryan Pilat,5393
2019ZHEN04,Deng Zhengping,5396
2017PABI01,Magdalena Pabisz,5398
2017WURY01,Ryan Wu,5399
2013MALI03,Szymon Malinowski,5400
2017SUMA03,Cairon Sumadchat,5403
2016MELN01,Yevheniia Melnykova (Євгенія Мельникова),5404
2010YINF01,Fung Hoi Yin (馮凱賢),5405
2021DUTI01,Tianzuo Du (杜天佐),5406
2015WANG46,Shih-Hao Wang (王士豪),5410
2015CHER07,Tommy Cherry,5413
2016BARO04,Ben Baron,5414
2015CECC01,Vicenzo Guerino Cecchini,5415
2015GAND02,Aarav Gandhi,5415
2017TIKK01,Hargun Singh Tikku,5417
2019HANS03,SeungO Han (한승오),5419
2021EYLE01,Henry Eyles,5425
2019MORG10,Danny Morgan,5430
2015HSIE02,Ho Hsieh (謝合),5434
2014LOKW01,Wong Kin Lok (黃健樂),5435
2017TANG35,Yu Tang (唐语),5439
2017WONG01,Brenton Angelo Lo Wong,5444
2015PARK13,Danny SungIn Park,5447
2009YINM01,Mulun Yin (阴目仑),5447
2011SANC02,Dario Roa Sánchez,5453
2015HIGH01,Liam Highducheck,5454
2022DAVI06,Dean David,5459
2019SART01,Daniel Sartori,5460
2012KALE01,Przemysław Kaleta,5461
2018OCHO03,Benjamín Ochoa,5463
2016SINY01,Alexei Sinyavin,5465
2016REGO01,Sheldon Rego,5466
2014KARN02,Daniel Karnaukh,5466
2015MINK03,Kim Min (김민),5466
2017SEOH01,Heewon Seo,5467
2013JOHN10,Brian Johnson,5471
2020REJD01,Gabriel Rejdych,5473
2017HANY01,Yezhen Han (韩业臻),5476
2017BYRN01,Magnus Søndergaard Byrne,5479
2011CAOS01,Sheng Cao (曹晟),5480
2022BARE01,Aditya Bareja,5483
2017SUND09,Waldemar Sundin,5485
2018PHON02,Nguyễn An Phong,5486
2014BELK01,Sean Belke,5492
2013SUKA01,Kai Su (苏锴),5492
2016EPST02,David Epstein,5494
2019VUJC01,Alexander Vujcich,5495
2015KANS01,Magnus Patrick Kanstrup,5496
2019RODR11,Diego Rodriguez-Ramirez,5498
2015MEDE01,Felipe Medel,5500
2016HYTT01,Kari Hyttinen,5501
2009ZHAN53,Weixing Zhang (张炜星),5504
2016STEP05,Dale Palmares,5505
2019SAMU06,Ayooluwa Samuel Dada,5506
2019NOGA01,Ao Nogami (野上碧),5511
2019CSEN01,Bálint Csengő,5513
2014GERB01,Henri Gerber,5515
2013BOTZ01,Alexander Botz,5522
2019ZHEL01,Lee Yu Zhe,5523
2018CREE01,Kerry Creech,5526
2014STIN01,Jared Stinson,5527
2017SWOR01,Noah Swor,5532
2015AROR02,Arnav Arora,5538
2017HARR06,William Harris,5539
2014FRIT02,Oliver Fritz,5541
2012WESC01,Lucas Wesche,5547
2021HANS08,Seungyong Han (한승용),5548
2015DORN02,Paris Dorn,5549
2015KUCA01,Carter Kucala,5550
2015MACK06,Zeke Mackay,5551
2012CHON03,Chao-Che Chung (鍾肇哲),5553
2012CROS01,Jonah Crosby,5556
2015DUYU01,Yusheng Du (杜宇生),5558
2017SUKH02,Ihor Sukhovatenko (Ігор Суховатенко),5560
2018OPAC01,Kajetan Opach,5560
2009YAUR01,Robert Yau,5560
2016WUZI04,Ziyu Wu (吴子钰),5563
2018WROT01,Brayden Wroten,5564
2022NGDA01,Daniel Ng,5566
2009LIUE01,Evan Liu,5570
2018THOM29,Carter Thomas,5573
2019CHEY31,Yen-An Chen (陳彥安),5576
2010YIDA01,Dana Yi,5579
2014KIMD06,Doyul Kim (김도율),5579
2009ALFA01,Jay Benedict Alfaras,5580
2018CHAN50,Heidi Chan,5581
2015GUNN01,Jakob Gunnarsson,5583
2019ZHOU51,Zhangshuai Zhou (周章率),5583
2016TRAG01,Parker Trager,5585
2017NYLE01,Alvar Nylén,5591
2016SING33,Pahul Singh,5591
2016ZHOU01,Frank Zhou,5597
2015LEAN01,An Le,5599
2018TUNG05,Trương Khánh Tùng,5600
2015STAU01,Jan Staubach,5603
2023CHEC12,Chongkui Chen (陈崇魁),5605
2018POLK03,Ivan Polkanov (Иван Полканов),5605
2016VOSO01,Olivier Vos,5608
2017YANG59,Tee Kai Yang,5609
2017XURU04,Ruihang Xu (许瑞航),5609
2016SATO01,Caio Hideaki Sato,5614
2014WANG48,Dylan Wang,5619
2013KOBA01,Tomohiro Kobayashi (小林知広),5621
2017JOHN09,Tyler Johnson,5622
2015DJAN01,Govend Avgerinos Djangoi,5624
2016CETR01,Joel Cetra,5625
2017KIMB02,Beom San Kim (김범산),5625
2018KAND02,Kamal Kandpal,5627
2022CHIE03,Nathan Chiem,5629
2021MARI04,Paolo Marino,5629
2020TAOR01,Richard Yiheng Tao,5633
2015RAOJ01,Jun-Rui Rao (饒峻睿),5637
2017KUSA01,Kohdai Kusatani (草谷幸大),5637
2016CHOW04,Waden Cho,5638
2018CAST17,Isaac Vergara Castillo,5647
2017MCKE02,Aidan McKenzie,5649
2007VALL01,Breandan Vallance,5649
2022LIUM02,Mu-Cheng Liu (劉牧承),5653
2014VORL01,Marco Vorländer,5658
2013SAVA01,Harry Savage,5658
2016DEXT01,Riley Dexter,5658
2015LIUZ07,Zixuan Liu (刘子瑄),5659
2008LIKA01,Kailong Li (李开隆),5660
2018MING07,MinGwan Yeo (여민관),5661
2016CHOI01,Chris Choi,5661
2013EGDA01,Daniel Vædele Egdal,5663
2016JONE04,Jode Brewster,5664
2017TRUC02,Jonathan Truchot,5667
2010VILL03,Robbie Villarica,5668
2017LYSK01,Adam Łyskawa,5669
2017MORR05,Micah Morrison,5670
2018GOME29,Frederico Canal Gomes,5671
2017CAIZ03,Zijian Cai (蔡子健),5674
2014WENW01,Wong Chong Wen (黄崇文),5674
2014HOLU01,Lev Golub (Лев Голуб),5677
2016HOLZ01,Laura Holzhauer,5680
2017TKAC04,Oliwier Tkaczyk,5680
2018WIDJ01,Carson Widjaja,5686
2015SANC11,Nicolás Sánchez,5692
2017SALA07,Ronald Fernando Remuzgo Salazar,5693
2019BREA02,Silas Breault,5693
2019RODR39,Pedro Sanz Rodriguez,5694
2012SEVE01,Ainesh Sevellaraja,5698
2016PARK10,Yeon Kyun Park (박연균),5702
2012LEWI01,Phillip Lewicki,5703
2015MOGY01,Hunor Mogyorósi,5705
2020BROW01,Jake Brown,5706
2017BLAC06,Ash Black,5709
2006TSAI03,Yueh-Lin Tsai (蔡岳霖),5712
2018ALVA16,Jansen Alvarez,5714
2014YUNO01,Lucas Ichiro Yunomae,5715
2012COST01,Kevin Costello III,5717
2017TOLM01,Marc Tol,5719
2014LALI01,Ishaan Lal,5722
2018SAMK01,Max Kwok U Sam (郭愉琛),5722
2022STRA10,Thomas Strasser,5722
2008WUKU01,Kuo-Hau Wu (吳國豪),5723
2019SUNY09,Yuhang Sun (孙煜航),5725
2016MART29,Artyom Martirosov,5727
2016CAST48,Timothy Castle,5728
2017PAON01,Roan Paone,5730
2022MAOA01,Andrew Mao,5733
2017CHAM09,Jacob Chambers,5734
2016CARO06,Marcos Aparicio Caro,5735
2017YOUN10,Kaius Young,5739
2011KNOT01,Wojciech Knott,5744
2018QUIJ01,Michel Andre Gonzaga Quijano,5751
2012MCNE01,Jayden McNeill,5752
2014DETL01,Rasmus Stub Detlefsen,5753
2015ZHAN85,Zihan Zhang (张子涵),5755
2014KWAS01,Hubert Kwasigroch,5755
2024ZHAN08,Chenyuheng Zhang (张陈禹衡),5756
2019REDI02,Dominic Redisi,5758
2016RACH01,Fahmi Aulia Rachman,5760
2014SEBA01,Juliette Sébastien,5761
2010BRAD01,Drew Brads,5761
2016KIMJ12,Jonghun Kim,5764
2015ZUBO01,Mikołaj Zubowicz,5764
2019HENK01,Balder Henke,5769
2019ZHAN89,Ray Zhang (张灏睿),5769
2019NOMU01,Yuki Nomura (野村優希),5770
2008JONG03,Jong-Ho Jeong (정종호),5770
2018ADLU01,Amogh Adluri,5772
2016VELE01,Jose Carlos García Vélez,5772
2013KATO01,Eva Kato,5775
2014TAMI01,Roy Tamir,5778
2013SEKU01,Bart Sekulski,5778
2014LOPE04,Antonio López,5778
2019CORO04,Giacomo Daniele Corò,5779
2018SOUT01,Ian Southa,5782
2013CHEN22,Victor Chenu,5783
2017KIRA03,Takuya Kira (吉良拓也),5784
2014GUMI01,MinSeo Gu (구민서),5784
2016COSS01,Dylan Cossin,5785
2016TRAS01,Finn Trass,5786
2011CAST02,Michael Andres Castillo Lemus,5786
2014SCHW02,Fabio Schwandt,5789
2019BILA05,Hasnain Reza Bilal,5790
2016LOPE44,Mauro Moises López,5795
2016YURK01,Cory Yurkovic,5796
2016CHUN07,Henry Tang Kun Chung (鄧貫中),5797
2008SAJI01,Yu Sajima (佐島優),5798
2012NGUY08,David Nguyen,5798
2017TRAN21,Kenneth Tran,5803
2015MCAC01,Teri McAcy,5811
2017LEEM03,Matthew Lee,5813
2018MCAR01,Callum McArthur-Mortell,5813
2016IHLE01,Malte Ihlefeld,5814
2010BREC01,John Brechon,5814
2008BARA01,Bence Barát,5815
2011IIDA01,Tomoya Iida (飯田朋也),5816
2019KALL02,Herman Westerlund Kalland,5817
2016TARA04,Igor Tarasov,5819
2019TORR16,Gavin Torreflores,5821
2018CHEZ21,Zejun Chen (陈泽鋆),5822
2016JRAC01,Ace Djun T. Aguirre Jr.,5827
2023NAIT01,Yudai Naito (内藤悠大),5827
2018HAMK01,Jakub Hamkało,5828
2020ARCH01,Nicholas Archer,5832
2020CHAN15,Ruei-Jyun Chang (張睿鈞),5833
2017FENG10,Hill Pong Yong Feng,5833
2015SIAN01,Dylan Seah Tze Siang,5837
2014LAFO01,Anthony Lafourcade,5839
2010APAG01,Richard Jay S. Apagar,5839
2013SHIT01,Sergey Shitov,5843
2013KRAS02,Michał Krasowski,5845
2018BURG15,Julian Bürgi,5849
2015LEEJ12,Jason Lee,5850
2021CHLE01,Krzysztof Chlebowski,5853
2016HARP02,Nicolas Harper,5853
2017BYRN02,Mathias Søndergaard Byrne,5855
2007OMUR01,Shuhei Omura (大村周平),5857
2021KIMS01,Sean Kim,5858
2016TANN01,Ana Beatriz M. Tannenbaum,5859
2017LEEC05,Cheng-Ying Lee (李承穎),5860
2017KILS01,Seung Hyun Kil (길승현),5862
2016MILL07,Pedro Giuseppe Garcia Milla,5862
2018JANS03,Tristan Jansen,5866
2011TORG01,Ivan Torgashov,5867
2014CZAP01,Maciej Czapiewski,5867
2018WALA01,Max Walaszek,5868
2012STAN04,Simon Stannek,5869
2018KHAN27,Ibrahim Khanani,5870
2022SASA03,Pedro Paulo Lima Sasaki,5873
2016TORR29,Jose Daniel Cobo Torres,5874
2016MORA24,Sean Moran,5877
2016ZHEN09,Ang Chin Zhen (洪靖程),5878
2016UKAJ01,Lir Ukaj,5882
2017MISI01,Maksymilian Misiak,5883
2015KOVA07,Nikita Kovalchuk (Нікіта Ковальчук),5884
2017AGUI15,Marco Antonio Ponce de León Aguilar,5884
2015TAKA05,Yusuke Takada (高田祐介),5884
2010JANG01,Jr-Wei Jang (張智瑋),5884
2022BHUW01,Hitesh Kumar Bhuwalka,5884
2019GARC35,Elies Qin Lloret Garcia,5888
2014MILL04,Chris Mills,5892
2019CAYC01,Gianfranco Camones Caycho,5892
2011HOFF02,Valentin Hoffmann,5893
2016ZHAN45,Yunliang Zhang (张赟量),5898
2016OLZI01,Myagmardorj Ulziijargal (Өлзийжаргал Мягмардорж),5899
2016YENC01,Christopher Yen,5900
2018CLEM05,Griffin Clem,5900
2015CHHA03,Aryan Chhabra,5901
2021HEIS01,Jindřich Heissiger,5901
2018GREN02,William Greninger,5902
2021ZHUR04,Diasbek Zhuraev (Диасбек Жураев),5906
2018CEPI01,Tomasz Cepil,5907
2015MILL01,Dylan Miller,5909
2011WANN01,Daniel Wannamaker,5910
2018CENT02,Giovanni Centili,5912
2008LINE02,Edward Lin,5913
2015SAHU02,Abhijat Sahu,5916
2015DRIS02,Ryan Driscoll,5916
2016ZATR01,Tomáš Zatroch,5918
2017LIAO09,Thomas Liao,5920
2017CAST41,Raymos Castillo,5922
2012HUGH01,Dylan Hughlett,5923
2013LUOX01,Xin Luo (罗鑫),5923
2012HOLE01,Leung Ka Ho (梁家浩),5924
2018NARA14,Mihir Narayan,5925
2018LIVE01,Graham Lively,5925
2021CHEL01,Ianis Costin Chele,5925
2017DAVI03,Katie Moughan,5929
2019BURD02,Gabriel Garber Burd,5929
2021WOZN01,Jan Woźniak,5929
2017BRAS01,Luca Brasini,5932
2018STOK01,Ben Stokes,5938
2013ESPA01,Jonathan Esparaz,5941
2013OWCZ01,Bartłomiej Owczarek,5942
2019WUBO01,Bo-Yan Wu (吳柏彥),5942
2022PORE01,Siddhesh Pore,5942
2009SALA01,Jorge Leonardo Sánchez Salazar,5942
2008UENO01,Shuto Ueno (上野柊斗),5950
2018LAUR02,Ricardo Sanchez Laurencio,5951
2012AKAM01,Soichi Akamatsu (赤松聡一),5953
2010NGUY33,Nguyễn Ngọc Thịnh,5956
2013WANG69,Bo Wang (王擘),5958
2022XUAN11,Chia Poh Xuan,5958
2022MCPH01,Xavier Mcphee,5959
2013WALL03,Daniel Wallin,5961
2018TIEN05,Hoàng Hà Thủy Tiên,5964
2010ROSY02,Allan Tabriez Rosyada,5965
2021YANG05,Weiqin Yang (杨伟钦),5966
2014RZEW01,Michał Rzewuski,5971
2016LAUR01,Linus Laurén,5971
2015BELJ01,Toni Beljo,5972
2019LIMM01,Marc Lim,5973
2023BAIR02,Ty Baird,5977
2015MINK04,Kevin Min,5978
2016SING27,Madhav Singh,5979
2018HUAY03,Yen-Chun Hua (華彥鈞),5980
2018WORK01,Lydia Workman,5980
2016REYE11,Miguel Reyes,5981
2023MICH03,Dylan Michaels,5985
2017CAST51,Jadon Castillo,5990
2009WANG15,Emily Wang,5990
2018ZULK04,Aniq Bin Addy Zulkifly,5992
2015STAD01,Kostiantyn Stadnyk (Костянтин Стадник),5996
2017BRYA06,Aedan Bryant,5996
2010BECK01,Karina Grandjean Beck,5996
2019ORTI03,Jose Ortiz Jr.,6004
2014SANC28,Julián García Sánchez,6004
2016HINS02,Shek Ho Hin (石灝軒),6008
2009CHAR03,Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),6010
2015LUON01,Quan Trần Thanh Lương,6010
2015JACK04,Sam Jacklin,6010
2017PECI01,Naglis Peciulis,6011
2013THOM03,Abishua James Thomas,6012
2005BATI01,Milán Baticz,6012
2014LING04,Ganghui Lin (林刚辉),6013
2016NIJU01,Chun-Pao Ni (倪君寶),6016
2019REST01,Julián David Idárraga Restrepo,6017
2016HSUE01,Yi-Ho Hsueh (薛以和),6017
2018SAIT06,Darren Saito,6022
2015VERE01,Kristóf Veres,6025
2019BELL10,Jack Bellomy,6026
2017MADD04,Richard Madden,6026
2018SUNM09,Max Sun,6026
2015SOAR01,Nikhil Soares,6027
2017JAMP01,Ashten L. Jampayas,6031
2016LOHJ01,Janelle Loh,6033
2016CHAR01,Jonathan Charlesworth,6035
2017SANC24,Juan de Dios Noriega Sánchez,6035
2015SUMT01,Timothy Kong Wing Sum (江永琛),6036
2018KUCZ01,Lucas Kuczaj,6036
2019KUMA59,Sujan Irosha Kumarapperuma,6037
2015SCHO05,George Scholey,6037
2014QUYN02,Tomáš Nguyen,6040
2014PUGH01,Benjamin Pugh,6040
2018MACK04,Shaun Mack,6044
2016HOUN01,Joshua Hounslow,6044
2020ZHAN19,Alikhan Zhanybekov,6047
2012QUIB01,Louie Jay Quibote,6048
2016EVAN06,Daniel Evans,6048
2016BUCK01,Linus Buck,6049
2013FISC01,Elias Fischer,6050
2016CHIL02,Akshaansh Chilakapati,6053
2015ROBI04,Tyler Robinson,6054
2016CHES01,Owen Chester,6056
2016WALI01,Gustav Wälivaara,6059
2015VIRA02,Azhar Virani,6062
2017TREJ03,Kyle McDonald Trejos,6063
2015ROSL01,Muhammad Razin Bin Roslan,6064
2005AKKE01,Erik Akkersdijk,6065
2008WEST02,Simon Westlund,6066
2017KRIS15,Mylo Rafael Kristianto,6067
2015ZHYD01,Vladyslav Zhydkov (Владислав Жидков),6069
2011HUTN01,Caitlin Hutnyk,6069
2009CONT01,Giovanni Contardi,6069
2016DROB01,Jakub Drobný,6070
2021DIAZ01,Jeyson Paul Espinoza Diaz,6073
2015LEEK01,Kevin Lee,6076
2010DESJ01,Jules Desjardin,6077
2017GONZ21,Miguel Gonzaga,6077
2017ANDR16,Timotej Andrejko,6077
2012ELLI01,Keaton Ellis,6081
2017REYE27,Jose Smith Caldas Reyes,6082
2021ANDE05,Jack Anderson,6082
2012LIAO03,Zi-Xian Liao (廖子賢),6085
2017REDO02,Raúl Martínez Redondo,6087
2015MIKH04,Farid Mikhailov,6088
2019MELE04,Michael Zúñiga Meléndez,6089
2015PESC01,Eric Pesci,6089
2014DENG08,Jiahao Deng (邓家豪),6092
2018VASY01,Andrii Vasyliev,6093
2012MARA03,Róbert Maróti,6093
2014PETE03,Tobias Peter,6094
2016GONG02,Andy Gong,6094
2017ZHAC04,Chengyang Zhang (张承阳),6095
2018CHEN17,Vincent Chen,6096
2017SAKA03,Kazuki Sakamoto (坂本一樹),6098
2018KHAN26,Hassan Khanani,6101
2022TEUN01,Robin Teune,6103
2021LEMP01,Luukas Lempinen,6105
2012CHOS01,SeungBeom Cho (조승범),6105
2016GUTI23,Daniel Gutierrez,6108
2013FRON01,Martin Fronescu,6111
2017KOCH08,Tyler Kochy,6112
2022STON01,Graeme Stone,6115
2018RUPP02,William Henry Ruppert V,6117
2016BRAU02,Firmin Brault,6118
2013ALTA01,Altanbagana Altangerel (Алтангэрэл Алтанбагана),6118
2018VICH01,Ivaylo Ivaylov Vichev,6125
2018KINN05,Urho Kinnunen,6125
2018BUDH01,Yash Budhiraja,6125
2011DOBR01,Dmitry Dobrjakov,6126
2017SAHI01,Taosif Amin Sahil,6126
2015VUJA01,David Vujasić,6129
2012SORI01,Nathan Soria,6130
2017RIVE14,Christian Yael Rivera Rivera,6132
2013OLSZ02,Piotr Olszewski,6133
2015CALD02,Kymberlyn Calderon,6135
2015CHIC01,Wong Yuk Chi (黃昱誌),6137
2019ROSE08,Kait Rosenberg,6139
2017NUNE05,Diego Núñez,6139
2010KRAU02,Martin Kraut,6147
2010LANE02,Mitchell Lane,6148
2017GUTM01,Manuel Gutman,6149
2019VALE03,Jonathan Soto Valenzuela,6149
2018DOLE01,Tamar Dolenjishvili,6151
2015SING22,Jeremy Singson,6152
2009SIEW03,Manfred Siew Ee Sheng (蕭奕晟),6152
2019IBRA02,Nordarwish Akmal Bin Noor Ibrahim,6152
2017HICK03,Tyler Hicks,6153
2022JIED01,Darius Soh Zi Jie,6155
2019MILE04,Nathan Miles,6157
2018WALD04,Zachary Walden,6157
2016CATR01,Psyron Eubert Catral,6158
2015THAN02,Thachtawan Thanintwanichkul (ธัชตะวัน ธนินท์วานิชกุล),6158
2018PIKE01,Chandler Pike,6160
2017NGOC03,Casey Ngo,6162
2016KELL10,Adam Marcellus Kelly,6163
2019GAST01,Luuk van Gastel,6163
2019ANHT01,Trần Đình Anh,6164
2015TRAC01,Catherine Trace,6164
2017LUND06,Joel Lundström,6164
2017STAR07,Nikita Starodubov,6166
2021FORE02,Andrés Felipe Rubiano Forero,6168
2011LIUR02,Rui-Jun Liu (劉睿鈞),6169
2023LINT08,James Sebastian Lintong,6170
2011CUBA02,Ernesto Gutiérrez Cuba,6170
2017VILL42,Claudio Andre Gomez Villca,6174
2008YUDA01,Yu Da-Hyun (유다현),6174
2013PANT01,Mihnea Andrei Panţu,6176
2014BAUD02,Maxence Baudry,6176
2013RASK01,Samantha Raskind,6178
2017DAVI21,Guillaume David,6178
2016ZHAJ09,Jihao Zhang (张纪豪),6181
2016HONG13,Zhaoyang Hong (洪兆阳),6182
2018SACH02,Jai Sachdev,6182
2018FEDO04,Serhii Fedorniak (Сергій Федорняк),6182
2010AGUI04,Pablo Aguilar Dominguez,6184
