personId,personName,best
2016CHAP04,Stanley Chapel,1151
2010CHEN20,Lin Chen (陈霖),1151
2017PHON07,Lê Hà Phong,1154
2016SANT08,Kyle Santucci,1154
2019NOGA01,Ao Nogami (野上碧),1154
2019GEET02,Tyler Gee,1154
2016TRAG01,Parker Trager,1155
2015CHER07,Tommy Cherry,1155
2009DIEC01,Cornelius Dieckmann,1156
2015SANT44,Advay Sant,1157
2022AGUI03,Mateo Aguirre,1160
2016HUNG08,Lim Hung (林弘),1161
2022MARC05,Radosław Marcinek,1161
2018LAPE01,Gael Augusto Lapeyre,1162
2012CARL03,Alexandre Carlier,1162
2017CHOI07,Kyeongmin Choi,1163
2015PEHR01,Ryan Peh (白凯明),1164
2015FUSH01,Firstian Fushada (符逢城),1166
2013COLI02,Victor Colin,1166
2020MAJE02,Saseeth Srilok Majeti,1167
2016JONE04,Jode Brewster,1169
2019PLEI01,Paul Pleis,1170
2017PABI01,Magdalena Pabisz,1170
2013FRON01,Martin Fronescu,1170
2021WOZN01,Jan Woźniak,1171
2013GALA04,Pavel Galaktionov,1171
2012KALE01,Przemysław Kaleta,1172
2009CHAR03,Nipat Charoenpholphant (นิพัฒน์ เจริญพลพันธุ์),1172
2015ONOF01,Anuar Miguel Abib Onofre,1173
2018KIMN04,Noah Kim,1174
2014LINY02,Yiqun Lin (林逸群),1175
2015MACK06,Zeke Mackay,1176
2012MCNE01,Jayden McNeill,1177
2015PARK13,Danny SungIn Park,1178
2015GUNN01,Jakob Gunnarsson,1178
2012DERG01,Dmitry Dergunov,1178
2015WANG46,Shih-Hao Wang (王士豪),1179
2015DUYU01,Yusheng Du (杜宇生),1180
2016LAUR01,Linus Laurén,1180
2016KOLA02,Tymon Kolasiński,1180
2016YENC01,Christopher Yen,1181
2017MARC22,Matej Marčok,1181
2015GONZ08,Biel Salmons Gonzalez,1184
2015TRAN07,Dan Tran,1184
2014GERB01,Henri Gerber,1184
2014DENG05,Yuhao Deng (邓宇豪),1185
2016SHEL02,Harsh Arvind Shelwatkar,1185
2016SUAM01,Maverick Sua,1188
2019MULA02,Erick Ethan Mula,1189
2016KELL12,Simon Kellum,1190
2016RATA01,Chawin Ratanasiri (ชวิน รัตนสิริ),1190
2017MAND13,Francisco Moraes Mandalozzo,1190
2017MORG07,Nathanael Morgan,1192
2023KATO03,Takumi Kato (加藤匠),1193
2015LEON02,Ivan Li Ka Leong (李嘉亮),1193
2012HUAN12,Ping-Yueh Huang (黃品越),1193
2017WONG13,Andy Wong,1194
2021WANG25,Kangze Wang (王康泽),1194
2014NURU01,Jabari Nuruddin,1194
2010BURN01,Collin Burns,1195
2018CHAN05,Dylan Chan,1195
2015ZHUX01,Xingye Zhu (朱星晔),1197
2010WUIF01,Yi-Fan Wu (吳亦凡),1198
2010WANG53,Jiayu Wang (王佳宇),1199
2013BADO01,Hubert Badocha,1199
2015GROH02,Matěj Grohmann,1199
2017PAON01,Roan Paone,1199
2016ISID01,Phil Patrick F. Isidro,1200
2019MARA05,Joshua Christian Marais,1202
2018PATT04,Phoenix Patterson,1202
2018BOND03,Pavlo Bondar (Павло Бондар),1202
2007VALK01,Mats Valk,1202
2022ZAYN01,Fouzan Zayn,1203
2015NAZA02,Ilya Nazarov,1204
2017WURY01,Ryan Wu,1204
2017PARK05,DongSoo Park (박동수),1204
2015MCAC01,Teri McAcy,1205
2013ESPA01,Jonathan Esparaz,1206
2017BASH04,Alexander Bashutkin,1206
2018LITI01,Toby Litiatco,1208
2015XION03,Max Xiong (熊锐明),1209
2016PFEI01,Jack Pfeifer,1209
2017MEHB01,Faisal Aziz Mehboob,1211
2015CHHA03,Aryan Chhabra,1211
2019JUNL01,Leong Ming Jun,1212
2013SEOH01,Hyo-Min Seo (서효민),1213
2014KATR01,Sripad Sarma Katrapati,1214
2013SAVA01,Harry Savage,1215
2019BAUM02,Dylan Baumbach,1215
2017HANY01,Yezhen Han (韩业臻),1216
2010UTOM01,Vincent Hartanto Utomo,1217
2014ZHAR01,Maksym Zharov (Максим Жаров),1219
2016JERO01,Charles Jerome,1220
2018MATY02,Adrien Auvray Matyn,1221
