personId,personName,best
2013WALL03,Daniel Wallin,4505
2012JAME04,Daniel James,4523
2017VEUR01,Timon Veurink,4525
2006BUUS01,Henrik Buus Aagaard,4539
2011SILV05,Gilson Sousa da Silva,4543
2016PHUN02,Lauren Phung,4547
2017TANG35,Yu Tang (唐语),4550
2015XUYI02,Yihui Xu (徐毅慧),4559
2016BARO04,Ben Baron,4563
2011EDUA01,Eduard Esteban García Domínguez,4578
2016MANG01,Aakash Mangla,4597
2015ARYA03,Aniketh Arya,4607
2017MACH03,Chenhao Ma (马晨皓),4616
2016PARK02,Eli Parker,4621
2010HULL01,Katie Hull,4624
2016COEL04,Suzane Coelho,4641
2012MENE01,Diego Meneghetti,4643
2017CAST19,Rwell Shawn A. Castaneda,4654
2012LINJ01,Jonathan Lin,4655
2012WERB01,Sebastian Werb,4657
2013KRAS02,Michał Krasowski,4661
2017YANR02,Ruimin Yan (颜瑞民),4665
2017NICO01,Alejandro Nicolay,4668
2013KATO01,Eva Kato,4669
2016HOLD04,Joanna Hołdakowska,4674
2009BOON04,Tong Boonrod (ต๋อง บุญรอด),4683
2018TSAI02,Chia-Yu Tsai (蔡家瑜),4685
2014DETL01,Rasmus Stub Detlefsen,4694
2016WETZ01,Leonard Wetzel,4694
2012PETE03,Marcel Peters,4699
2012QUIA01,Albert Quiñones,4727
2014MEND02,Alexis Rodrigo Cazu Mendoza,4729
2009LIUE01,Evan Liu,4742
2012UTAM01,Rizki Akbari Utama,4744
2015BROW03,Elijah Brown,4759
2013EGDA02,Martin Vædele Egdal,4762
2015VERE01,Kristóf Veres,4782
2009KITM01,Mok Man Kit (莫文傑),4790
2013GERH01,Kevin Gerhardt,4793
2011HUNG02,Shao-Heng Hung (洪紹恆),4813
2017WATS07,Oscar Watson,4823
2010JULI02,Vincent Julindra,4828
2018CHHU01,Parth Chhugani,4853
2016FANG01,Shenghai Fang (方胜海),4862
2017XUAN03,Shawn Lee Zhi Xuan (李致轩),4870
2013SZUM01,Grzegorz Szumigaj,4875
2005AKKE01,Erik Akkersdijk,4879
2016IHLE01,Malte Ihlefeld,4897
2017HEIS02,Dominic Heising,4914
2007WOOR01,Riley Woo,4930
2016DING05,Tianping Ding (丁天平),4939
2013THOM03,Abishua James Thomas,4941
2013MORA08,Gabrielle Morasse,4942
2015CERV01,Christopher Cervania,4951
2016CHEN02,Tian Chen (陈天),4960
2015GONS01,James Gonsalves,4963
2018FANG10,Weijie Fang (方伟杰),4974
2013CHOI04,Justin Choi,4975
2013LANG03,Mason Langenderfer,4989
2016KYLE01,Benjamin Kyle,4991
2017SIGI01,Sigi Wijaya,4998
2013ZIRN01,Jānis Zirnis,5016
2016BESP01,Nikita Bespalov,5019
2013KLEI03,Livia Kleiner,5048
2011FERA01,Joshua Feran,5054
2018BLOC01,Jonathan Blöcher,5066
2016OCHS01,Zachary Ochs,5073
2008KJOR01,Adam Kjörk,5073
2015JOIN01,Kyra Joiner,5079
2014ZAKR01,Karol Zakrzewski,5082
2016HONG03,Yoochan Hong (홍유찬),5088
2016DENN04,Ethan Dennis,5119
2016SATO01,Caio Hideaki Sato,5126
2016MASI01,Marcos Masini,5127
2012FIRM02,Garuda Firmansyah,5142
2010BENT01,Jan Bentlage,5143
2012KRIS12,Artur Kristof,5160
2012VASH01,Ustsin Vashchanka,5172
2016CAST31,Samuel Hernandez Castro,5193
2018JEHA01,Samuel Jehanno,5197
2018CREE01,Kerry Creech,5197
2009SHEP01,Daniel Sheppard,5199
2015EWER01,Helmer Ewert,5201
2017HAGN02,Robin Hagner,5202
2018PRAS05,Atis Prasitvatanakul (อธิษฐ์ ประสิทธิ์วัฒนะกุล),5208
2011WELC01,Walker Welch,5219
2018MORA23,Ivan Alexander Bonilla Morales,5226
2017TANM01,Michael (謝富亦),5229
2015GROH02,Matěj Grohmann,5235
2018STOK01,Ben Stokes,5239
2011JINS01,Jinseong Kim (김진성),5245
2016TIDS01,Daniel Tidsey,5246
2016OCON02,Lucas O'Connell,5249
2015QIAN02,Qiuhao Qian (潜秋豪),5270
2017MONT17,Mark Dale Montenegro,5289
2016WANZ16,Ziheng Wang (王子恒),5295
2018MACH13,Niclas Mach,5299
2009OKAD01,Yuta Okada (岡田雄太),5316
2015TAKE01,Kein Takeda (武田慶胤),5321
2017ANDR02,Mikhail Andreev,5321
2016MOBE01,Marcus Moberg,5331
2015MATT09,Luis Miguel Ávila Mattos,5336
2013ZHOU19,Jialin Zhou,5349
2014MAKU02,Darja Makurina,5351
2012MORM01,Serhii Mormul (Сергій Мормуль),5354
2017CHUB02,Spencer Chubb,5361
2016GOHT01,Timothy Goh,5362
2016YONG02,Tristan Chua Yong,5367
2015KORO02,Volodymyr Korol (Володимир Король),5384
2012CHON03,Chao-Che Chung (鍾肇哲),5387
2015CARV06,Iuri Grangeiro Carvalho,5407
2012BEAH01,Ciarán Beahan,5419
2010WHIT05,Zachary White,5437
2017TURC02,Sorin Turculeț,5439
2016JONE04,Jode Brewster,5440
2016BUCK01,Linus Buck,5440
2010AMBR01,Jacob Ambrose,5442
2013POBR01,Kaidrich Keolo Pobre,5451
2015EWBA01,Joe Ewbank,5453
2017CANT07,Gabriel Núñez Cantos,5462
2015SOAR01,Nikhil Soares,5463
2019NURG02,Renat Nurgaleev,5465
2015SANT44,Advay Sant,5475
2018GUZM04,Adrian Guzman,5478
2012WESC01,Lucas Wesche,5485
2015YINC01,Chan Hay Yin (陳希言),5489
2014ESPI01,Richard Espinosa,5497
2014MILL04,Chris Mills,5514
2011CAOS01,Sheng Cao (曹晟),5516
2007KOLL01,Mats Kollbrink,5531
2010JUNI02,Alexandre de Siqueira Júnior,5539
2018LITH01,Jennifer Lithén,5539
2015RUSN01,Ethan Rusnak,5541
2013DOVB01,Bogdan Dovbysh,5551
2015ZHOU07,Qi Zhou (周祺),5566
2017NORR01,Timo Norrkniivilä,5579
2011FIOL01,Alberto Pérez de Rada Fiol,5585
2011REED01,Austin Reed,5591
2012CHEK01,Cezary Chełkowski,5592
2013FRON01,Martin Fronescu,5601
2017YINX01,Xingkai Yin (尹星凯),5604
2017ABAR02,Joaquin Abarca,5607
2015YONG02,Gang Yong-Jin,5608
2015HSIE02,Ho Hsieh (謝合),5615
2016FORS08,Andreas Jensen Forsgren,5618
2015GUNN01,Jakob Gunnarsson,5629
2017YANT03,Tan Kwan Yang,5637
2012HAML01,Francisco Hamlin,5650
2012TYVO01,Oksana Tyvodar,5661
2014ADCO01,Ben Adcock,5662
2012CALL01,Will Callan,5663
2018PHIL04,Mads Philipsen,5676
2015GERA02,Arian Geravandi (آرین گراوندی),5679
2017DUMM01,Matteo Dummar,5692
2010XION04,Yongyi Xiong (熊永一),5692
2015PADG01,Dalton Padgett,5697
2008FURU01,Takuya Furukawa (古河拓也),5702
2017SCHM09,Francesco Schmitt,5714
2016MACZ01,Mateusz Mączka,5714
2017ZHAZ09,Zaiyang Zhang (张在旸),5718
2017EPIF01,Ilya Epifanov,5723
2008TAIC01,Chia-Liang Tai (戴嘉良),5727
2017HUAN63,Ruei-Ying Huang (黃睿穎),5746
2012BORR01,Charl Jovan Borromeo,5752
2018ROGO03,Danila Rogozhnikov (Данила Рогожников),5762
2016TIEN01,Pei-Yin Tien (田沛茵),5768
2014KOUL01,Sukant Koul,5780
2014CABR07,Daniel Guardado Cabral,5795
2017PARK05,DongSoo Park (박동수),5800
2014ORTI10,Rodolfo Alejandro Escobar Ortiz,5801
2016GILL09,Karenjit Singh Gill (卡仁基),5813
2014BONA02,Bautista Bonazzola,5819
2015NAZA02,Ilya Nazarov,5835
2017LIUG02,Guoqin Liu (刘国钦),5838
2009ROTA01,Marco Rota,5839
2014CHIC01,Christopher Chi,5845
2017CARA04,Kirby Jay Caragan,5851
2017LIZI03,Zizheng Li (李子铮),5854
2015FIRE01,Hubert Firek,5857
2017MUKH02,Chingizkhan Mukhametdinov,5857
2015VEER01,Pranav Veera,5865
2017DAYR01,Logan Day-Richter,5870
2017CONN04,CC Connolly,5887
2010KRYU01,Dmitry Kryuzban,5898
2017SHAK07,Raman Shakya,5912
2013LOYK01,Nikita Loika,5913
2015WITM01,Mattheo de Wit,5926
2011ZALE02,Marcin Zalewski,5936
2018MEIR04,Assylkhan Meirkhanov (Асылхан Мейрханов),5941
2018FOGO01,Nicholas Fogo,5944
2017PRES02,Peter Preston,5946
2015YOSH01,Yuji Yoshida,5946
2015OHHA01,Ha Min Oh (오해민),5950
2015SIAN01,Dylan Seah Tze Siang,5957
2008TURN02,Steven Turner,5965
2008HASH02,Wataru Hashimura (端村航),5975
2016LAGO04,Mykhailo Lagoida (Михайло Лагойда),5977
2015HAMM01,Billie Hammill,5996
2017LIZH13,Zhichun Li (李志纯),6007
2018THOM29,Carter Thomas,6012
2017CALI03,Sara Abigail Cubas Cálix,6021
2009YAUR01,Robert Yau,6037
2017MINA04,Hannah Minas,6039
2014ZARA01,Rodrigo Zarate,6041
2014SCHW02,Fabio Schwandt,6046
2013CABR01,Christopher Cabrera,6057
2010RONK01,Niko Ronkainen,6062
2011FYDR01,Mateusz Fydrych,6069
2015VANE01,Ivan Vanek,6076
2008JEWR01,Ryan Jew,6077
2014NIET03,Oscar Nieto,6087
2017SOLO03,Volodymyr Solonka (Володимир Солонка),6087
2015GROB02,Ruben Grobler,6110
2019WANG05,Yihuan Wang (王弈欢),6127
2017AGGA01,Sameer Aggarwal,6152
2016QUIL03,Charles Orly D. Quilondrino,6164
2015MOEN01,Jesse Moens,6238
2013COPP01,Ben Coppin,6262
2012MEHR01,Mehrdad Navidian Mehr (مهرداد نویدیان مهر),6262
2014KUMA42,Priyanshu Kumar,6272
2017CHIS02,Suen Ming Chi (孫銘志),6285
2017ASHA01,Utkarsh Ashar,6286
2017ALVA25,Ronald Josué Sicá Alvarado,6297
2014XULI01,Linxiao Xu (徐林霄),6325
2013JOHN10,Brian Johnson,6347
2017VOTI01,Rostislav Votinsev,6349
2017KHAD01,Nishad Khade,6361
2017CHEL04,Leshen Chen (陈乐燊),6367
2016LYHO01,Theo Lyholm,6386
2013GUER03,Leo Guernion,6386
2015BUCK01,Michael Buckner,6391
2014CHER05,Clément Cherblanc,6401
2016HARA02,Knut Skaug Haraldsen,6402
2016LEOP01,Adrianus Leoputra (洪海朧),6407
2013BURL01,Łukasz Burliga,6408
2013MALI03,Szymon Malinowski,6411
2013VAKU01,Edward Vakula,6411
2016DEMO01,Reinhard Democrito,6417
2018SAYS01,Josiah Samuel Saysombath,6417
2017INKA01,Korakot Inkaew (กรกฎ อิ่นแก้ว),6423
2016OZOR01,Isaac Adair Nava Ozorio,6437
2019WANZ21,Zhe Wang (王哲),6443
2016BOCA01,Russel Bocalbos,6452
2014ONOD01,Yngwie Onodera,6452
2014PRID01,Ethan Pride,6468
2009IWAS01,Sachio Iwasaki (岩崎幸生),6472
2012PINT01,Jorge Augusto Siqueira Pinto,6474
2017JRAL01,Allan I. Suarez Jr.,6485
2018WEST05,Jonas Westgård,6494
2015DORN02,Paris Dorn,6496
2018ROBE10,Evrich Markell Robert,6505
2016PILA03,Ryan Pilat,6510
2012BUBE01,Reto Bubendorf,6513
2015RAMI07,Emilio Eleodoro Ramírez Lahsen,6520
2008KLUN01,Vidar Norstein Klungre,6526
2013SAND03,Arvid Sandström,6527
2017SWOR01,Noah Swor,6545
2011CAHY03,Hendry Cahyadi,6551
2015DASA02,Aniket Das,6551
2016QUIN01,James Quinn,6554
2011ALVI01,Wilson Alvis (陈智胜),6564
2016AQUI02,Jose Polorhenzo Aquino,6564
2017WONG13,Andy Wong,6567
2017CHAM09,Jacob Chambers,6582
2017MING07,Huang Yi Ming (黃奕銘),6582
2017WURY01,Ryan Wu,6595
2017BRYA06,Aedan Bryant,6595
2017LIMJ02,Jaden Lim,6601
2017KONG09,Yitong Kong (孔艺潼),6609
2017AMPA03,Ralph Danielle P. Amparo,6614
2017MUNO05,Michael Kevin Astudillo Muñoz,6619
2015VUJA01,David Vujasić,6646
2016GURN01,Will Gurnett,6648
2018SHAL03,Ilya Shalashny (Илья Шалашный),6660
2016GRAS01,Peter Grassard,6662
2016SORI04,Luigi Soriano,6666
2008KOVA01,Endre Kovács,6668
2010OREL02,Gonzalo Orellana Barrasa,6675
2009BLAI01,AJ Blair,6676
2014SING12,Rahul Singh,6685
2018BOND03,Pavlo Bondar (Павло Бондар),6688
2014TAMI01,Roy Tamir,6695
2017TOWN02,Timothy Townley,6708
2007SUNT01,Timothy Sun,6711
2017SHAT01,Andrew Shattuck,6712
2006MURA01,Mika Muranushi (村主美佳),6732
2017MEEN01,Imruthun Meenakshisundaram,6734
2012SEVE01,Ainesh Sevellaraja,6735
2017GOPA01,Mithilesh Gopalakrishnan,6743
2015LAHN01,Sergey Lahno,6755
2012ZABR01,Ivan Zabrodin,6771
2015MATT05,Enzo Mattos,6782
2013NELS01,Tom Nelson,6791
2016LIUY25,Yue Liu (刘粤),6802
